text,label
i tried one of them pom pomegranate juices n i swear it tasted like flavored pissdont ask lol,"[1, 0, 0]"
shut yo hoe ass up,"[1, 0, 0]"
lol it had to be one of my old bitches ,"[1, 0, 0]"
they not gonn comment cause they in the closet hoes lol team getchoassoutdatcloset lol,"[1, 0, 0]"
aight bet we in that bitch too,"[1, 0, 0]"
nothing says fashion like a cunt hat,"[1, 0, 0]"
it is bitch,"[1, 0, 0]"
looks like youre gonna blow someone fag,"[1, 0, 0]"
thisty hoe,"[1, 0, 0]"
yup and now we pickin you white bitches bare like a chicken leg,"[1, 0, 0]"
that was no accident lmfao these hoes trynna be lowkey slick,"[1, 0, 0]"
thus you have the term redneck also the creator is not mocked good for youexcellent precept daughter,"[1, 0, 0]"
its the entire pats bandwagon theyre faggots,"[0, 1, 0]"
i told u ugly niggas get bitches young i promise u work ya magic lol,"[1, 0, 0]"
good job tonight you need to eat some crackers soyoull stop throwing up ,"[0, 0, 1]"
and youre a fucking loudmouth ignorant redneck fuck you still tryin to suck your own dick you cant you dumbfuckits too short,"[1, 0, 0]"
i got a bitch named banana pussy bananas swear i gotta say it again pussy bananas my lil cool azz bitch she from da westside,"[1, 0, 0]"
fuck you pussy i made a mistake and started cj spiller over chris ivory this week fuck,"[1, 0, 0]"
tylar shut up bitch i usta make you these,"[1, 0, 0]"
bet hoe,"[1, 0, 0]"
ion sneak diss on broke bitches ,"[1, 0, 0]"
you ah lien ass hoe,"[1, 0, 0]"
hey ill leave abbey too oh if i get a job on the slope i might move back cause id lose out on lots of money buying tickets,"[0, 0, 1]"
all strippers and sexy hoes follow my mans,"[1, 0, 0]"
its at your house bitch,"[1, 0, 0]"
eat yo pickles bitches,"[1, 0, 0]"
studies show that youre a faggot,"[0, 1, 0]"
nope super chocolatey yummy brownies,"[0, 0, 1]"
whats a puto isnt that bitch in spanish,"[1, 0, 0]"
mutha fuckahs better bring me all the brownies ever,"[1, 0, 0]"
dont ignore me faggots c,"[1, 0, 0]"
dont you have a trash can,"[0, 0, 1]"
shame that your mama didnt teach you not to call women bitch well we all aint that fortunate i guess,"[1, 0, 0]"
shut up faggot you and ras need to make an album together well ras fell off you didnt cont ,"[1, 0, 0]"
man some of these bitches are in denial about it ,"[1, 0, 0]"
what pissed me off is as males we judge females pussy how you gone judge your own get mad and deny its loose because you have a gap,"[1, 0, 0]"
these marxist kikes promoted antisemitism by creating this film what was their incentive they just promote their enemies,"[0, 0, 1]"
young based god in olympics stay fuckin bitches,"[1, 0, 0]"
your update for my s pretty much broke g and made it absolutely annoying and retarded,"[1, 0, 0]"
ie dont make a hoe a housewife,"[1, 0, 0]"
bitch whatever nigga u were to scared to play,"[1, 0, 0]"
you just cant give hillbillies an audience theyll squander it every time,"[1, 0, 0]"
only faggots drive stick,"[0, 1, 0]"
lol bitch yo display name,"[1, 0, 0]"
go jerk off to lollis faggot,"[0, 1, 0]"
smh whats wrong wit u ho,"[1, 0, 0]"
yea you dont live down here i guess we still got roofs that arent fixed from charlie and jeanne,"[0, 0, 1]"
no i dont fuck with those hoes ask paco he does,"[1, 0, 0]"
they didnt want to fuck steve that bitch lmao,"[1, 0, 0]"
lightweight heavyweight dont matter still knock bitches out ,"[1, 0, 0]"
hahamonkey feeti like itbut realfeet are magical on a backit smoothes every nook and cranny of tightness ,"[0, 0, 1]"
shes a cunt,"[0, 1, 0]"
vince what is the general feeling of the natives that you know in regards to the term redskins offensive to them or not,"[1, 0, 0]"
kill the coons,"[0, 1, 0]"
the cunt needs her hands cut off,"[1, 0, 0]"
dont raise ur hand to me niggah,"[1, 0, 0]"
my niggah my niggah lol ,"[1, 0, 0]"
no problem my niggah ,"[1, 0, 0]"
was good my niggah lol,"[1, 0, 0]"
wassup niggah,"[1, 0, 0]"
now nowthat bird is one of gods creatures ,"[0, 0, 1]"
call out bitch,"[1, 0, 0]"
eat shit who are you working for you nappy bitch,"[1, 0, 0]"
we might have more cant really be sure but some weird little bird said that might be a possibility stay tuned maybe,"[0, 0, 1]"
birds of a feather you stand with peta i stand with sanity,"[0, 0, 1]"
everything jayz writes is trash,"[0, 0, 1]"
normally i would say she must have a great pussy but since ive seen it thats not true so idk what it is,"[1, 0, 0]"
destiny will make titanfall its bitch,"[1, 0, 0]"
yeah so you better play with me ya nigger,"[0, 1, 0]"
id chink you if you left me with blue balls,"[1, 0, 0]"
this cold we have going around our little hick town had about everyone i know locked in their houses for better than a week stay well,"[0, 0, 1]"
read wo slant your orig statement said everything we havethat is the only extreme comment made,"[0, 0, 1]"
your not so godly after all u fuckin redneck peckerwood,"[1, 0, 0]"
yaaaasssss it is you are buhlowin up my timeline negro ,"[1, 0, 0]"
fuck your store bitch,"[0, 1, 0]"
you inferred he tried to ho to nam he did not he dodged it he is no great leader,"[0, 0, 1]"
at the peak of the war w joins the texas natl guard to get outta nam facts are a bitch ,"[1, 0, 0]"
lol bitch nigga ima get my gay homies on you,"[1, 0, 0]"
bitch,"[1, 0, 0]"
thats trash its ot,"[1, 0, 0]"
btw jim crow laws were supported by democrats not republicans and mlk was a republican fact,"[0, 0, 1]"
yes das def da problemif histeacher was a spear chucker he woulda gt both dose rite,"[0, 0, 1]"
so you support illegals coming here and spreading disease among americans dream that bitch,"[0, 1, 0]"
a judge that was appointed by obama who here doesnt see the agenda fucking crooked bitch,"[1, 0, 0]"
hey windy does your dildo take out the trash for you buzzzzz,"[1, 0, 0]"
msnbc the same msm who said blocking flights from africa is racist yea right no id no vote bitch gold digger,"[1, 0, 0]"
your second add just ruined it a new low picking on a cripple,"[0, 0, 1]"
says the pedophile promoting dolt lmao teabagger,"[1, 0, 0]"
faggot,"[1, 0, 0]"
whatd the note say stop being a bitch heres some flowers lt gets em everytime,"[1, 0, 0]"
money cars and clothes and the hoes lol he just want be successful lol,"[1, 0, 0]"
this some bullshit bitch show lana kane,"[1, 0, 0]"
look at this shit imma bitch forreal ,"[1, 0, 0]"
just to remind yall cuz hoes be acting like they dont know,"[1, 0, 0]"
so much hoes,"[1, 0, 0]"
i was steal that bitch,"[1, 0, 0]"
sum bitch that looks good where does a man such as myself pick up one of those,"[1, 0, 0]"
hes a faggot and i dont like him im on the other side of the state,"[0, 1, 0]"
that nigga spun around in the pussy,"[1, 0, 0]"
my mentallity being a flaming fag is a serious mental issue,"[1, 0, 0]"
fight me bitch,"[1, 0, 0]"
i feel the warm fuzzies,"[0, 0, 1]"
according to you my place is in kitchen excuse me while i take out the trash,"[0, 0, 1]"
by trash i meant u lmaooo,"[0, 0, 1]"
real shit bro yo hoe told me if smoothie king had straws i ca fuck,"[1, 0, 0]"
yu forgot we beat yall thats like a garbage man calling a janitor trash,"[0, 0, 1]"
bitch we coulda been at the stores looking,"[1, 0, 0]"
tranny dragons eh i know some people that will love this,"[0, 0, 1]"
whatchu doin today nig,"[1, 0, 0]"
wud up nig i gotta new number text me,"[1, 0, 0]"
you can tease this dick faggot,"[1, 0, 0]"
your bitch called she was missing this dick,"[1, 0, 0]"
fuck outta here faggot that wouldnt even be a fair,"[0, 1, 0]"
lmaoo typical nig nog bombs shouldve got pics,"[1, 0, 0]"
bitch please ,"[1, 0, 0]"
can we not use the word faggots,"[1, 0, 0]"
bitch you got me fucked up ,"[1, 0, 0]"
bitch you always hatin lmao,"[1, 0, 0]"
cuz i thought i got a wife but i picked a hoe im lovin these songs man keep it coming,"[1, 0, 0]"
stfu bitch,"[1, 0, 0]"
could get half a band off mefellas @ your dope female followers and state how much youd pay for their pussy,"[1, 0, 0]"
thought retard,"[1, 0, 0]"
hear that you dumb bitch he said no one likes you ohshitnigga,"[1, 0, 0]"
bitch i want it all,"[1, 0, 0]"
glad you could get your daily dose of giggles faggot,"[1, 0, 0]"
hey faggot spell faggot right you dipshit,"[1, 0, 0]"
shut the fuck up fag ill beat the shit outta you,"[0, 1, 0]"
yeah nigga i get bitches and matts fucking gay as shit,"[1, 0, 0]"
im not fake bitch meet me after school then nigga,"[1, 0, 0]"
cause ima blindside the shit outta you niggah,"[1, 0, 0]"
fuck you bitch smd,"[1, 0, 0]"
haha bitch,"[1, 0, 0]"
insecure much put all you insults in one tweet fucking dumbass dude id wreck you you faggot,"[0, 1, 0]"
just smokin that cali smoke and fuckin your bitch wbu,"[1, 0, 0]"
shut up niglet,"[1, 0, 0]"
sun follow me you bitch you cant do shit so stfu faggot,"[1, 0, 0]"
then learn to read bitch,"[1, 0, 0]"
who do you think i am bitch,"[1, 0, 0]"
about the beanies but steal my description but u arent salty or fake,"[0, 0, 1]"
lol you probably right fuck you bitch in spanish,"[1, 0, 0]"
i always want to speak to ppl i converse with on twitter but they always look at me like bitch idk you in real life smh,"[1, 0, 0]"
she remembers the dick lol and wants it again i recommend you shoot a bitch if she show up she might snap,"[1, 0, 0]"
boom bitches ,"[1, 0, 0]"
i hate birds they just piss me off about the fact that i cant fly,"[0, 0, 1]"
i like tweeting you like this wen yu aint talking to all yo hoes i be like ill wait,"[1, 0, 0]"
im tired of dat bitch mannn,"[1, 0, 0]"
all the great qbs fold under pressure gshit if u blitz peyton ass he gon gook out,"[1, 0, 0]"
its always a white bitch doing something op lol like they give zero fucks when it comes to dick ,"[1, 0, 0]"
that white bitch is a g for choppin that whole line of niggas ,"[1, 0, 0]"
ima miss smiley and graham and daniel tho they were pretty cool to me when i was there ima beat andrews bitch ass every day,"[1, 0, 0]"
haha i was about to say damn i just called you a bad bitch i mean mean bitch lmfao,"[1, 0, 0]"
quit using song lyrics queer,"[1, 0, 0]"
janemba is better than yo pussy ass,"[1, 0, 0]"
bitch its not til thursday,"[1, 0, 0]"
daggone it twins kick it up a notch time to beat the yankees,"[0, 0, 1]"
only good thing about this season firecashman ,"[0, 0, 1]"
scores dont matter in spring training man,"[0, 0, 1]"
and we all fell asleep @frizzle,"[0, 0, 1]"
go away already @frizzle,"[0, 0, 1]"
isnt that kind of saying the braves wont make it to the world series lol,"[0, 0, 1]"
probably time to put this twitter feed to bed nyy,"[0, 0, 1]"
team sucks,"[0, 0, 1]"
ugh,"[0, 0, 1]"
pussy watch it nuh mi neva lov mon badmon,"[1, 0, 0]"
way other hoes boo,"[1, 0, 0]"
whatever neymar trash,"[0, 0, 1]"
i hate that faggot he so corny,"[0, 1, 0]"
mannn mexicans in houston love their high school freshman hoes,"[1, 0, 0]"
yeah people know hes not trash but his game is limited and it showed late in games against portland,"[0, 0, 1]"
way to take orders like a little bitch bitch,"[1, 0, 0]"
home coon,"[0, 0, 1]"
bitches better watch out because were running the tables tonight ,"[1, 0, 0]"
hey send me your songs i need to put them hoes on a cd and bang em when i ride around,"[1, 0, 0]"
i want my poms back lmfao,"[0, 0, 1]"
i was born yellow,"[0, 0, 1]"
i agree you never know she may have been begging to get dropped makes her pussy wet guaranteed she married him right after ,"[1, 0, 0]"
hahaha made ya eat crow,"[0, 0, 1]"
im crazy and wayne can rap about pussy songs in a row,"[1, 0, 0]"
lol girrrrl these bitches crazzzzy,"[1, 0, 0]"
got me feelin like trappin aint dead got me ready to call the guala salute da truth seenitall seenitalltheautobiography,"[0, 0, 1]"
nahh bitch yu always playn yu almost got her feelings hurt,"[1, 0, 0]"
the fuck das wat bitches wit uh fuckd up mouf do ,"[1, 0, 0]"
i wish you wood like a tree in this bitch,"[1, 0, 0]"
i wish you wood like a tree in this bitch,"[1, 0, 0]"
gay fags,"[0, 1, 0]"
like a tree in this bitch asshat,"[1, 0, 0]"
that bitch already got past demons in herseeding her up just gone fuse more,"[1, 0, 0]"
nicca fucc yu,"[1, 0, 0]"
lol send dat nicca clean out talmbout some n what if he really is ,"[1, 0, 0]"
i said pussy dat ass what be on yo tongue boy,"[1, 0, 0]"
lol da only reason i cant talk bout da present is cuz my nicca hurt n aint played all yr,"[1, 0, 0]"
need to start mcbob because williams only shoot let him play with bird,"[0, 0, 1]"
everybody in dot moboredmickey factz when you battled clips he wore some ancient hong kong shit different colored hitops,"[1, 0, 0]"
my lifestyles raw dog one magnum will put a dickhead in the hole and that was cumin out of the pussy lips,"[1, 0, 0]"
hoe meter went off,"[1, 0, 0]"
shit ill pay the premium to get away from these anything ass hoes,"[0, 1, 0]"
bitch,"[1, 0, 0]"
swear to god log on later im posting the score on every social network you bitch ass nigga,"[1, 0, 0]"
nah he pussy he wont,"[1, 0, 0]"
sup fat bitch,"[1, 0, 0]"
someone told me cuz some ppl like to use it as bitch some females dont like being calles female but meh shrugs,"[1, 0, 0]"
one sick bitch,"[1, 0, 0]"
the little girl tom sawyer gets trapped in the cave along with injun joe and almost die injun joe dies and they find his treasure,"[0, 0, 1]"
we take your bitch then recieve head from your mom,"[1, 0, 0]"
fasho fasho hurry ya ass up nicca,"[1, 0, 0]"
wow i love how you called yourself a slut but no really you wouldnt ever cheat on a girl bitches are so dumb,"[1, 0, 0]"
thirsty hoes ,"[1, 0, 0]"
they got some cold white hoes in knoxville tho dont they right there on the strip boaaa,"[1, 0, 0]"
i called people kikes and a lot of fucks,"[1, 0, 0]"
thirsty hoe,"[1, 0, 0]"
you pussy,"[1, 0, 0]"
lol cracker,"[1, 0, 0]"
no i like pussy why would i be ashamed of that,"[1, 0, 0]"
photoshop putting my head on fags is not proof,"[1, 0, 0]"
the fuck r u talking about i told u once and am going to tell u against nigga i love white bitch gtf bro,"[0, 1, 0]"
yeet we gotta do at least and drop them bitches in like month intervals or some shit,"[1, 0, 0]"
im jus tryn figure out when all dem niccas was together like dat,"[1, 0, 0]"
finger my throbbing pussy flaps,"[1, 0, 0]"
bitch tryna get in for free promoting n shit lmaooo i see you in tha cut,"[1, 0, 0]"
eat bitch,"[1, 0, 0]"
meet up eat bitch,"[1, 0, 0]"
meet up so i can molly whoop yo bitch ass,"[1, 0, 0]"
naw nigga whats up with em hands what happened to the shit you was talking a couple a months ago eat bitch,"[1, 0, 0]"
katy and clear lake hoes,"[1, 0, 0]"
how is he supposed to attract bitches in a tutu though ,"[1, 0, 0]"
you will and hes gonna get all dem bitches ,"[1, 0, 0]"
fags,"[0, 1, 0]"
classic drunk carter texts never fail hey stfu im coming over oops im here come the fuck outside bitch,"[1, 0, 0]"
fag,"[0, 1, 0]"
how about you @ me bitch,"[1, 0, 0]"
lol bitch im indian you op,"[1, 0, 0]"
well at least if youre going to do somthing you do it and dont bitch out even when its the wrong thing ,"[1, 0, 0]"
aw drake is do you sit in the corner and cry when you listen to him lmfao pussy dick rider how drakes cock taste faggot,"[0, 1, 0]"
cool cool fuck wit u too nicca,"[1, 0, 0]"
thirsty ass hoe go to sleep ,"[1, 0, 0]"
